증권종류,회사명,종목코드,업종,주요제품,상장일,결산일,대표자명,홈페이지,지역
코스닥,이지홀딩스,035810,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,1999-11-23,12월,지현욱..,http://www.easyholdings.co.kr,서울특별시
코스닥,기산텔레콤,035460,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,1999-11-18,12월,박병기,http://www.kisantel.co.kr,서울특별시
유가증권,화천기공,000850,특수 목적용 기계 제조업,특수 목적용 기계 제조업,1999-11-18,12월,권형석..,http://www.hwacheon.com,광주광역시
유가증권,팜스코,036580,"곡물가공품, 전분 및 전분제품 제조업","곡물가공품, 전분 및 전분제품 제조업",1999-10-25,12월,김남욱,http://www.farmsco.com,경기도
유가증권,케이티앤지,033780,담배 제조업,담배 제조업,1999-10-08,12월,방경만,http://www.ktng.com,대전광역시
유가증권,HD한국조선해양,009540,기타 금융업,기타 금융업,1999-08-24,12월,정기선..,http://www.ksoe.co.kr,경기도
유가증권,디씨엠,024090,1차 철강 제조업,1차 철강 제조업,1999-08-18,12월,정연택..,http://www.dcmcorp.co.kr,경상남도
코스닥,바른손이앤에이,035620,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물, 방송프로그램 제작 및 배급업",1999-08-13,12월,문양권..,http://www.barunsonena.com/,서울특별시
코스닥,솔본,035610,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,1999-08-13,12월,홍 기..,http://www.solborn.co.kr,서울특별시
코스닥,시공테크,020710,전문디자인업,전문디자인업,1999-08-13,12월,김승태,http://www.sigongtech.co.kr,경기도
코스닥,신일제약,012790,의약품 제조업,의약품 제조업,1999-08-13,12월,홍재현,http://www.sinilpharm.com,충청북도
코스닥,조아제약,034940,의약품 제조업,의약품 제조업,1999-08-13,12월,조성환..,http://www.choa.co.kr,서울특별시
유가증권,AK홀딩스,006840,기타 금융업,기타 금융업,1999-08-11,12월,"고준,..",http://www.aekyunggroup.co.kr,서울특별시
유가증권,HS애드,035000,광고업,광고업,1999-08-11,12월,박애리,http://www.hsad.co.kr/kor/main,서울특별시
유가증권,대한유화,006650,기초 화학물질 제조업,기초 화학물질 제조업,1999-08-11,12월,강길순,http://www.kpic.co.kr,서울특별시
유가증권,백산,035150,플라스틱제품 제조업,플라스틱제품 제조업,1999-08-11,12월,김한준..,http://www.baiksan.co.kr,경기도
유가증권,체시스,033250,자동차 신품 부품 제조업,자동차 신품 부품 제조업,1999-08-11,12월,이명곤..,http://www.chasys.com,경상북도
코스닥,인성정보,033230,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",1999-07-30,12월,원종윤..,http://www.insunginfo.co.kr,서울특별시
코스닥,그래디언트,035080,무점포 소매업,무점포 소매업,1999-07-05,12월,이기형..,http://www.gradiant.co.kr/,서울특별시
코스닥,동국산업,005160,1차 철강 제조업,1차 철강 제조업,1999-06-25,12월,이원휘,http://www.dkis.co.kr,서울특별시
코스닥,매일홀딩스,005990,동·식물성 유지 및 낙농제품 제조업,동·식물성 유지 및 낙농제품 제조업,1999-05-14,12월,김정완..,http://www.maeil.com,서울특별시
코스닥,해성산업,034810,기타 금융업,기타 금융업,1999-04-16,12월,조성래,http://www.haesungind.co.kr,서울특별시
유가증권,자화전자,033240,전자부품 제조업,전자부품 제조업,1999-01-06,12월,김상면..,http://www.jahwa.co.kr,충청북도
유가증권,케이티,030200,전기 통신업,전기 통신업,1998-12-23,12월,김영섭,http://www.kt.com,경기도
유가증권,엑시큐어하이트론,019490,영상 및 음향기기 제조업,영상 및 음향기기 제조업,1998-11-04,12월,유앤디,http://www.hitron.co.kr,경기도
유가증권,제일기획,030000,광고업,광고업,1998-03-03,12월,김종현,http://www.cheil.co.kr,서울특별시
코스닥,한국정보통신,025770,전기 통신업,전기 통신업,1998-01-20,12월,임명수,http://www.kicc.co.kr,서울특별시
코스닥,파라텍,033540,특수 목적용 기계 제조업,특수 목적용 기계 제조업,1997-12-26,12월,박선기,http://www.paratech.co.kr,충청남도
코스닥,동성화인텍,033500,기초 화학물질 제조업,기초 화학물질 제조업,1997-12-19,12월,최용석,http://www.dsfinetec.co.kr,부산광역시
유가증권,스틱인베스트먼트,026890,신탁업 및 집합투자업,신탁업 및 집합투자업,1997-11-25,12월,곽동걸..,http://www.stic.co.kr,서울특별시
유가증권,케이씨,029460,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1997-11-25,12월,고상걸..,http://www.kct.co.kr,경기도
코스닥,드래곤플라이,030350,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,1997-11-10,12월,조 철,http://www.dragonflygame.com,서울특별시
코스닥,엠케이전자,033160,전자부품 제조업,전자부품 제조업,1997-11-10,12월,현기진,http://www.mke.co.kr,경기도
코스닥,엠투엔,033310,전자부품 제조업,전자부품 제조업,1997-11-10,12월,이승건,http://www.dkdni.co.kr,서울특별시
코스닥,제이씨현시스템,033320,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,1997-11-10,12월,차정헌,http://www.jchyun.com,서울특별시
코스닥,포스코엠텍,009520,1차 철강 제조업,1차 철강 제조업,1997-11-10,12월,Kim..,http://www.poscomtech.com,경상북도
코스닥,스페코,013810,특수 목적용 기계 제조업,특수 목적용 기계 제조업,1997-11-03,12월,김재현..,http://www.speco.co.kr,서울특별시
코스닥,좋은사람들,033340,봉제의복 제조업,봉제의복 제조업,1997-11-03,12월,이성현..,http://www.goodpeople.co.kr,서울특별시
유가증권,대원화성,024890,플라스틱제품 제조업,플라스틱제품 제조업,1997-10-28,12월,강동엽,http://www.daewon21.co.kr,서울특별시
코스닥,모아텍,033200,전자부품 제조업,전자부품 제조업,1997-10-13,03월,최성환,http://www.moatech.co.kr,인천광역시
코스닥,코웰패션,033290,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매업",1997-10-13,12월,최용석,http://www.cowellfashion.co.kr,전북특별자치도
코스닥,코콤,015710,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,1997-09-30,12월,고진호,http://www.kocom.com,서울특별시
유가증권,E1,017940,기타 전문 도매업,기타 전문 도매업,1997-08-27,12월,구자용..,http://www.e1.co.kr,서울특별시
유가증권,SK가스,018670,기타 전문 도매업,기타 전문 도매업,1997-08-27,12월,윤병석,http://www.skgas.co.kr/,경기도
유가증권,다우기술,023590,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1997-08-27,12월,김윤덕,http://www.daou.co.kr,경기도
유가증권,영보화학,014440,플라스틱제품 제조업,플라스틱제품 제조업,1997-08-27,12월,김태훈,http://www.youngbo.com,충청북도
코스닥,제룡전기,033100,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1997-08-18,12월,박종태,http://www.cheryong.co.kr,서울특별시
코스닥,제이엠아이,033050,기타 화학제품 제조업,기타 화학제품 제조업,1997-08-18,12월,정광훈,http://www.jmikorea.co.kr,경기도
코스닥,디지틀조선,033130,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1997-08-06,12월,김영수,http://www.chosun.com,서울특별시
코스닥,바이온,032980,음·식료품 및 담배 도매업,음·식료품 및 담배 도매업,1997-08-06,12월,박범진..,http://www.by-on.co.kr,경기도
코스닥,와이지-원,019210,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,1997-08-06,12월,송호근..,http://www.yg1.co.kr,인천광역시
코스닥,특수건설,026150,토목 건설업,토목 건설업,1997-08-06,12월,김중헌..,http://www.tuksu.co.kr,서울특별시
코스닥,아이즈비전,031310,전기 통신업,전기 통신업,1997-07-25,12월,김상우..,http://www.eyesvision.com,서울특별시
유가증권,SKC,011790,기타 화학제품 제조업,기타 화학제품 제조업,1997-07-18,12월,박원철,http://www.skc.kr,경기도
코스닥,동일기연,032960,전자부품 제조업,전자부품 제조업,1997-07-18,12월,손동준..,http://www.dongiltech.co.kr,경기도
코스닥,소프트센,032680,기타 정보 서비스업,기타 정보 서비스업,1997-07-18,12월,얼티앤..,http://www.softcen.co.kr,서울특별시
코스닥,원익,032940,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,1997-07-18,12월,장홍식,http://www.wonik.co.kr,경기도
코스닥,원풍물산,008290,봉제의복 제조업,봉제의복 제조업,1997-07-18,12월,이두식,http://www.wonpung.com,인천광역시
유가증권,웰바이오텍,010600,상품 중개업,상품 중개업,1997-07-18,12월,김한국,http://www.wellbiotec.co.kr,서울특별시
유가증권,한국주강,025890,특수 목적용 기계 제조업,특수 목적용 기계 제조업,1997-07-18,12월,하만규,http://www.hascokorea.co.kr,경상남도
코스닥,삼진,032750,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,1997-07-14,12월,김승철,http://www.samjin.com,경기도
코스닥,더라미,032860,"해체, 선별 및 원료 재생업","해체, 선별 및 원료 재생업",1997-07-04,12월,조윤성,http://www.thelamy.com,경기도
코스닥,비트컴퓨터,032850,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,1997-07-04,12월,전 진..,http://www.bit.co.kr,서울특별시
코스닥,엠젠솔루션,032790,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,1997-06-26,12월,조상환,http://www.mgensolutions.kr,서울특별시
코스닥,판타지오,032800,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,1997-06-26,06월,신영진,http://www.fantagio.kr,서울특별시
유가증권,디와이덕양,024900,자동차 신품 부품 제조업,자동차 신품 부품 제조업,1997-06-23,12월,윤성희..,http://www.duckyang.co.kr,울산광역시
유가증권,에쓰씨엔지니어링,023960,토목 건설업,토목 건설업,1997-06-23,12월,김기웅,http://www.sc-eng.com,서울특별시
유가증권,인지컨트롤스,023800,자동차 신품 부품 제조업,자동차 신품 부품 제조업,1997-06-23,12월,정혜승,http://www.inzi.co.kr,경기도
코스닥,유비케어,032620,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,1997-05-02,12월,김진태..,http://www.ubcare.co.kr,서울특별시
코스닥,피델릭스,032580,반도체 제조업,반도체 제조업,1997-04-22,12월,안승한..,http://www.fidelix.co.kr,경기도
코스닥,TJ미디어,032540,영상 및 음향기기 제조업,영상 및 음향기기 제조업,1997-04-16,12월,윤나라,http://www.tjmedia.co.kr/ ,서울특별시
코스닥,휴맥스홀딩스,028080,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",1997-04-16,12월,변대규,http://holdings.humaxdigital.com/,경기도
코스닥,삼일,032280,도로 화물 운송업,도로 화물 운송업,1997-03-15,12월,강승엽..,http://www.samil31.co.kr,경상북도
유가증권,경동인베스트,012320,기타 금융업,기타 금융업,1997-03-07,12월,정승진,http://www.kdinvest.co.kr,경기도
코스닥,뉴인텍,012340,자동차 신품 부품 제조업,자동차 신품 부품 제조업,1997-02-12,12월,장기수,http://www.nuin.co.kr,충청남도
유가증권,아이티센씨티에스,031820,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",1997-02-12,12월,권창완,http://www.comtec.co.kr,경기도
유가증권,에스제이엠홀딩스,025530,자동차 부품 및 내장품 판매업,자동차 부품 및 내장품 판매업,1997-02-12,12월,김용호..,http://www.sjmholdings.co.kr,경기도
코스닥,오스템,031510,자동차 신품 부품 제조업,자동차 신품 부품 제조업,1997-02-12,12월,김정우..,http://www.yyauto.co.kr,충청남도
코스닥,디에이치엑스컴퍼니,031860,상품 종합 도매업,상품 종합 도매업,1997-01-07,12월,이상욱..,http://su-holdings.com,서울특별시
코스닥,피에스케이홀딩스,031980,특수 목적용 기계 제조업,특수 목적용 기계 제조업,1997-01-07,12월,박경수,http://www.pskholding.com,경기도
유가증권,SK하이닉스,000660,반도체 제조업,반도체 제조업,1996-12-26,12월,곽노정,http://www.skhynix.com,경기도
유가증권,INVENI,015360,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,1996-12-24,12월,구본혁..,http://www.inveni.com,서울특별시
유가증권,MH에탄올,023150,알코올음료 제조업,알코올음료 제조업,1996-12-24,12월,최동호..,http://www.mhethanol.com,경상남도
유가증권,동남합성,023450,기초 화학물질 제조업,기초 화학물질 제조업,1996-12-24,12월,김정돈..,http://www.dongnamchem.com,충청남도
유가증권,삼성E&A,028050,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",1996-12-24,12월,남궁홍,http://www.samsungena.com,서울특별시
유가증권,신도리코,029530,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,1996-12-24,12월,서동규,http://www.sindoh.com,서울특별시
유가증권,온타이드,005320,생활용품 도매업,생활용품 도매업,1996-12-24,12월,우혁주,http://www.ontide.co.kr,서울특별시
유가증권,퍼시스,016800,가구 제조업,가구 제조업,1996-12-24,12월,배상돈..,http://www.fursys.co.kr,서울특별시
코스닥,세보엠이씨,011560,건물설비 설치 공사업,건물설비 설치 공사업,1996-12-23,12월,김우영..,http://www.sebomec.com,서울특별시
